BLOCK	ACTUAL_V	V_AVE	ERROR
494	4.82546	5.0442	0.0429327
495	6.43551	5.04701	0.0429378
496	4.52484	5.04596	0.0428642
497	4.91728	5.0457	0.0427787
498	5.44326	5.0465	0.0427003
499	6.09367	5.0486	0.0426662
500	5.36747	5.04924	0.0425857
501	3.64537	5.04643	0.0425928
502	3.54871	5.04345	0.0426123
503	4.8865	5.04314	0.0425287
504	7.1623	5.04734	0.0426517
505	5.21427	5.04767	0.0425685
506	4.39918	5.04639	0.0425036
507	4.72728	5.04576	0.0424245
508	5.47625	5.04661	0.0423494
509	9.21751	5.0548	0.0430517
510	5.19334	5.05508	0.0429681
511	5.19185	5.05534	0.0428849
512	4.22211	5.05372	0.042832
513	4.65987	5.05295	0.0427554
514	5.03366	5.05291	0.0426722
515	5.21282	5.05322	0.0425905
516	5.6903	5.05446	0.0425258
517	5.72273	5.05575	0.0424632
518	5.33939	5.0563	0.0423848
519	5.11385	5.05641	0.0423033
520	4.47962	5.0553	0.0422364
521	4.10405	5.05347	0.0421948
522	3.68319	5.05085	0.0421956
523	5.91239	5.05249	0.042147
524	5.87733	5.05407	0.042096
525	6.47861	5.05678	0.0421032
526	3.53238	5.05388	0.0421227
527	4.573	5.05297	0.0420527
528	5.70763	5.05421	0.0419913
529	5.65155	5.05534	0.0419271
530	4.20941	5.05374	0.0418784
531	5.76196	5.05508	0.0418207
532	5.52785	5.05597	0.0417516
533	4.28995	5.05453	0.041698
534	4.23736	5.053	0.041648
535	7.31595	5.05723	0.0417843
536	5.44212	5.05795	0.0417126
537	4.29023	5.05652	0.0416594
538	4.92142	5.05627	0.0415827
539	5.75483	5.05756	0.0415257
540	5.58381	5.05854	0.0414603
541	5.51757	5.05939	0.0413923
542	4.8233	5.05895	0.0413182
543	7.20046	5.06289	0.0414299
544	5.11717	5.06299	0.0413539
545	4.39652	5.06177	0.0412961
546	4.28735	5.06035	0.0412448
547	4.93034	5.06011	0.0411701
548	5.00489	5.06001	0.0410951
549	5.05025	5.06	0.0410203
550	6.09577	5.06188	0.0409889
551	6.02509	5.06363	0.0409517
552	5.19108	5.06386	0.0408782
553	5.57057	5.06477	0.0408146
554	4.45676	5.06368	0.0407556
555	4.86985	5.06333	0.0406837
556	4.21224	5.0618	0.0406393
557	3.74286	5.05943	0.0406353
558	4.05603	5.05763	0.0406022
559	4.21279	5.05612	0.0405577
560	4.04916	5.05432	0.0405251
561	4.28995	5.05296	0.0404758
562	4.85428	5.05261	0.0404053
563	3.68445	5.05018	0.0404066
564	4.80835	5.04975	0.0403372
565	4.12994	5.04812	0.0402986
566	5.26306	5.0485	0.0402292
567	4.58343	5.04768	0.0401666
568	4.68979	5.04705	0.0401009
569	6.63986	5.04985	0.040128
570	4.57388	5.04901	0.0400663
571	4.85641	5.04868	0.0399975
572	6.28218	5.05083	0.0399857
573	3.91756	5.04885	0.0399648
574	3.67904	5.04647	0.0399663
575	4.86479	5.04615	0.0398981
576	4.70703	5.04556	0.0398332
577	3.52269	5.04292	0.0398515
578	4.84914	5.04259	0.0397839
579	4.66385	5.04193	0.0397206
580	3.74122	5.03969	0.0397154
581	5.3209	5.04018	0.03965
582	5.57549	5.0411	0.0395925
583	4.27229	5.03978	0.0395465
584	4.60943	5.03904	0.0394857
585	4.14322	5.03751	0.0394479
586	4.35307	5.03634	0.0393978
587	4.52947	5.03548	0.0393402
588	6.58616	5.03811	0.0393616
589	5.33048	5.03861	0.0392979
590	4.85219	5.03829	0.0392325
591	4.93862	5.03813	0.0391665
592	6.45568	5.04052	0.0391735
593	4.677	5.03991	0.0391122
594	5.02053	5.03987	0.0390464
595	4.10415	5.0383	0.0390124
596	5.59309	5.03923	0.0389581
597	4.47188	5.03828	0.0389044
598	3.7986	5.03621	0.0388945
599	6.55485	5.03874	0.0389122
600	4.90298	5.03852	0.038848
601	4.28302	5.03726	0.0388037
602	4.75439	5.03679	0.038742
603	4.1726	5.03536	0.0387043
604	6.78901	5.03826	0.038749
605	3.97448	5.0365	0.0387248
606	4.74793	5.03603	0.0386638
607	4.09053	5.03447	0.0386315
608	4.60347	5.03376	0.0385744
609	4.82728	5.03342	0.0385126
610	5.51925	5.03422	0.0384577
611	5.14387	5.0344	0.0383952
612	5.0212	5.03438	0.0383324
613	6.32656	5.03648	0.0383278
614	4.82494	5.03614	0.0382669
615	6.65985	5.03878	0.0382957
616	5.07219	5.03883	0.0382336
617	4.99321	5.03876	0.0381717
618	7.25186	5.04234	0.0382775
619	4.26785	5.04109	0.0382361
620	4.33234	5.03995	0.0381915
621	4.34025	5.03882	0.0381466
622	4.72546	5.03832	0.0380886
623	3.6808	5.03614	0.0380898
624	6.0513	5.03776	0.0380635
625	5.53455	5.03856	0.0380109
626	4.75316	5.0381	0.0379529
627	5.45915	5.03877	0.0378983
628	3.79292	5.03679	0.0378898
629	3.99354	5.03513	0.0378659
630	4.76617	5.03471	0.0378082
631	5.06306	5.03475	0.0377483
632	7.35052	5.03841	0.037866
633	4.57195	5.03768	0.0378133
634	4.32489	5.03655	0.0377704
635	3.97142	5.03488	0.0377481
636	4.87135	5.03462	0.0376897
637	3.95398	5.03292	0.0376687
638	5.36799	5.03345	0.0376133
639	4.75735	5.03302	0.0375569
640	4.49345	5.03217	0.0375077
641	6.16245	5.03394	0.0374906
642	4.39648	5.03294	0.0374453
643	5.14615	5.03312	0.0373875
644	4.52064	5.03232	0.0373379
645	4.66272	5.03175	0.0372844
646	5.35376	5.03225	0.0372301
647	4.96254	5.03214	0.0371727
648	4.59837	5.03147	0.0371213
649	5.99438	5.03295	0.0370938
650	4.98258	5.03288	0.0370368
651	5.81246	5.03407	0.0369992
652	4.01577	5.03251	0.0369754
653	5.86259	5.03378	0.0369407
654	5.5658	5.0346	0.0368931
655	5.81608	5.03579	0.0368561
656	6.45293	5.03795	0.0368632
657	6.02559	5.03945	0.0368377
658	3.85598	5.03766	0.0368256
659	5.06994	5.0377	0.0367698
660	4.02759	5.03617	0.0367459
661	3.89615	5.03445	0.0367307
662	6.2728	5.03632	0.0367229
663	7.9243	5.04068	0.0369249
664	5.55474	5.04145	0.0368774
665	3.51435	5.03915	0.0368934
666	3.73817	5.0372	0.0368897
667	4.57932	5.03651	0.0368407
668	7.89549	5.04079	0.0370334
669	4.39812	5.03983	0.0369905
670	5.57201	5.04063	0.0369438
671	3.07786	5.0377	0.0370044
672	4.41399	5.03677	0.0369609
673	6.12785	5.0384	0.0369415
674	4.40389	5.03745	0.0368987
675	4.24873	5.03629	0.0368626
676	5.27756	5.03664	0.0368098
677	3.52524	5.03441	0.036823
678	6.5405	5.03663	0.0368356
679	4.19992	5.0354	0.036802
680	4.16627	5.03412	0.0367701
681	6.04835	5.03561	0.0367462
682	4.70463	5.03513	0.0366956
683	4.13038	5.0338	0.0366657
684	6.91865	5.03656	0.0367155
685	4.51929	5.0358	0.0366697
686	5.29275	5.03618	0.0366182
687	4.36726	5.0352	0.0365778
688	4.81965	5.03489	0.036526
689	4.85704	5.03463	0.0364739
690	4.32738	5.03361	0.0364354
691	7.0084	5.03646	0.0364946
692	4.91868	5.03629	0.0364422
693	5.25419	5.03661	0.036391
694	5.07966	5.03667	0.0363386
695	6.10231	5.0382	0.0363187
696	6.59434	5.04044	0.0363353
697	6.56437	5.04262	0.0363488
698	5.0549	5.04264	0.0362968
699	4.20466	5.04144	0.0362646
700	5.14155	5.04159	0.0362131
701	5.16495	5.04176	0.0361619
702	5.29098	5.04212	0.0361121
703	5.38642	5.04261	0.0360641
704	4.33673	5.0416	0.0360268
705	6.35362	5.04347	0.0360237
706	3.69489	5.04156	0.0360233
707	3.92154	5.03997	0.0360072
708	4.37985	5.03904	0.0359684
709	4.75858	5.03864	0.0359198
710	4.58842	5.03801	0.0358748
711	3.89224	5.0364	0.0358605
712	5.15636	5.03657	0.0358106
713	5.23486	5.03684	0.0357614
714	3.51459	5.03471	0.0357748
715	7.38685	5.038	0.0358757
716	4.64931	5.03746	0.0358297
717	5.48116	5.03808	0.0357851
718	4.20139	5.03691	0.0357542
719	5.73089	5.03788	0.0357175
720	5.68542	5.03878	0.0356792
721	5.00988	5.03874	0.0356298
722	6.89665	5.04131	0.0356732
723	5.13717	5.04144	0.0356241
724	5.14965	5.04159	0.0355752
725	4.2755	5.04054	0.0355419
726	3.82519	5.03886	0.0355323
727	4.58855	5.03824	0.0354888
728	5.12767	5.03837	0.0354403
729	5.81618	5.03943	0.0354077
730	5.16701	5.03961	0.0353597
731	4.10626	5.03833	0.0353343
732	3.55786	5.03631	0.0353439
733	4.82343	5.03602	0.0352969
734	3.97337	5.03457	0.0352785
735	5.8675	5.0357	0.0352487
736	4.0743	5.0344	0.035225
737	5.64295	5.03522	0.0351869
738	4.0254	5.03385	0.0351658
739	5.39573	5.03434	0.0351216
740	5.87848	5.03548	0.0350927
741	7.41582	5.0387	0.035192
742	4.53727	5.03802	0.0351511
743	3.90044	5.03649	0.0351371
744	4.59068	5.03589	0.035095
745	4.68876	5.03542	0.035051
746	5.1306	5.03555	0.0350042
747	4.47684	5.0348	0.0349653
748	4.17672	5.03366	0.0349374
749	4.8899	5.03347	0.0348913
750	6.40516	5.03529	0.0348927
751	3.71221	5.03353	0.0348907
752	6.22758	5.03512	0.0348804
753	3.50874	5.03309	0.0348929
754	3.44927	5.03099	0.0349098
755	3.84328	5.02942	0.034899
756	4.98317	5.02936	0.0348529
757	4.28639	5.02838	0.0348206
758	5.20066	5.0286	0.0347755
759	5.70923	5.0295	0.0347412
760	5.0156	5.02948	0.0346955
761	6.55166	5.03148	0.0347075
762	5.4626	5.03205	0.0346666
763	4.57084	5.03144	0.0346264
764	5.60321	5.03219	0.0345892
765	3.92067	5.03074	0.0345745
766	4.997	5.0307	0.0345293
767	4.86351	5.03048	0.034485
768	7.83947	5.03414	0.0346335
769	6.3288	5.03582	0.0346294
770	4.71653	5.0354	0.0345869
771	4.04573	5.03412	0.0345659
772	6.25554	5.0357	0.0345573
773	5.61902	5.03646	0.0345208
774	3.53577	5.03452	0.0345306
775	4.20129	5.03344	0.0345028
776	4.42337	5.03266	0.0344673
777	5.03643	5.03266	0.0344229
778	4.20776	5.0316	0.034395
779	4.14826	5.03047	0.0343695
780	4.29445	5.02952	0.0343384
781	4.07688	5.0283	0.0343161
