BLOCK	ACTUAL_V	V_AVE	ERROR
782	0.902948	1.50168	0.0145612
783	1.35262	1.50149	0.0145438
784	1.81414	1.50189	0.0145307
785	1.15297	1.50145	0.014519
786	1.28087	1.50116	0.0145033
787	1.53655	1.50121	0.0144849
788	1.41789	1.5011	0.0144669
789	1.16596	1.50068	0.0144548
790	1.42101	1.50058	0.0144369
791	1.68991	1.50082	0.0144206
792	1.36244	1.50064	0.0144034
793	1.24002	1.50031	0.014389
794	1.45785	1.50026	0.014371
795	1.27696	1.49998	0.0143557
796	1.43902	1.4999	0.0143378
797	1.84264	1.50033	0.0143263
798	1.47357	1.5003	0.0143084
799	1.05957	1.49975	0.0143011
800	1.52756	1.49978	0.0142833
801	1.37935	1.49963	0.0142662
802	1.72296	1.49991	0.0142512
803	2.40152	1.50103	0.0142776
804	1.66362	1.50124	0.0142612
805	1.45146	1.50117	0.0142437
806	1.42726	1.50108	0.0142263
807	1.68839	1.50131	0.0142106
808	1.85737	1.50176	0.0141998
809	0.821989	1.50092	0.0142071
810	1.75598	1.50123	0.014193
811	1.5137	1.50125	0.0141755
812	2.12104	1.50201	0.0141786
813	1.19313	1.50163	0.0141663
814	1.28719	1.50137	0.0141513
815	1.70698	1.50162	0.0141362
816	1.65686	1.50181	0.0141202
817	1.51326	1.50182	0.0141029
818	1.28804	1.50156	0.0140881
819	0.799227	1.5007	0.0140969
820	1.14277	1.50027	0.0140865
821	1.56023	1.50034	0.0140695
822	1.52819	1.50037	0.0140525
823	1.53269	1.50041	0.0140354
824	1.19433	1.50004	0.0140233
825	1.35517	1.49987	0.0140074
826	1.01207	1.49928	0.0140029
827	2.20935	1.50013	0.0140123
828	1.09095	1.49964	0.0140041
829	1.0426	1.49909	0.013998
830	1.3731	1.49894	0.013982
831	1.2924	1.49869	0.0139674
832	1.39392	1.49856	0.0139511
833	1.1853	1.49819	0.0139395
834	1.96651	1.49875	0.013934
835	1.27084	1.49847	0.01392
836	1.58373	1.49858	0.0139038
837	1.32739	1.49837	0.0138886
838	1.1262	1.49793	0.0138792
839	1.7368	1.49821	0.0138655
840	1.14173	1.49779	0.0138555
841	1.65583	1.49798	0.0138403
842	1.62783	1.49813	0.0138248
843	1.39105	1.498	0.0138089
844	1.33707	1.49781	0.0137939
845	1.81193	1.49818	0.0137826
846	1.66581	1.49838	0.0137677
847	3.21211	1.50041	0.0138993
848	1.77033	1.50072	0.0138866
849	1.10574	1.50026	0.013878
850	1.69755	1.50049	0.0138636
851	0.881243	1.49976	0.0138664
852	2.31558	1.50072	0.0138832
853	2.06107	1.50138	0.0138824
854	1.08082	1.50089	0.0138749
855	1.72735	1.50115	0.0138612
856	1.94619	1.50167	0.0138548
857	1.04508	1.50114	0.0138488
858	2.00631	1.50173	0.0138452
859	1.62057	1.50186	0.0138298
860	1.02427	1.50131	0.0138248
861	1.74927	1.5016	0.0138118
862	1.12005	1.50115	0.0138029
863	0.917522	1.50048	0.0138034
864	1.20279	1.50013	0.0137917
865	1.7514	1.50042	0.0137789
866	1.82446	1.5008	0.013768
867	1.27566	1.50054	0.0137546
868	1.03629	1.5	0.0137491
869	1.65255	1.50018	0.0137344
870	1.30651	1.49996	0.0137205
871	0.952888	1.49933	0.0137191
872	1.26792	1.49906	0.0137059
873	1.30771	1.49884	0.013692
874	1.43331	1.49877	0.0136765
875	1.36084	1.49861	0.0136618
876	1.55121	1.49867	0.0136463
877	1.11529	1.49823	0.0136378
878	1.47885	1.49821	0.0136222
879	1.32711	1.49802	0.0136081
880	1.4104	1.49792	0.013593
881	1.3997	1.49781	0.0135781
882	1.48649	1.49779	0.0135627
883	1.27522	1.49754	0.0135497
884	1.44121	1.49748	0.0135345
885	1.11718	1.49705	0.013526
886	1.21933	1.49673	0.0135144
887	1.15466	1.49635	0.0135046
888	1.51095	1.49637	0.0134894
889	1.40758	1.49627	0.0134746
890	1.77096	1.49657	0.013463
891	1.5009	1.49658	0.0134479
892	1.16133	1.4962	0.0134381
893	1.34611	1.49604	0.0134241
894	1.13781	1.49563	0.0134151
895	1.08116	1.49517	0.0134081
896	1.77987	1.49549	0.0133969
897	1.31319	1.49529	0.0133835
898	1.98957	1.49584	0.0133799
899	1.17189	1.49548	0.0133698
900	2.35984	1.49644	0.0133894
901	1.64958	1.49661	0.0133757
902	1.34279	1.49644	0.0133619
903	1.47839	1.49642	0.0133471
904	1.11766	1.496	0.0133389
905	1.24109	1.49572	0.0133272
906	1.56103	1.49579	0.0133127
907	1.93253	1.49627	0.0133067
908	1.20238	1.49595	0.013296
909	0.986747	1.49539	0.0132931
910	1.10123	1.49495	0.0132856
911	1.69361	1.49517	0.0132728
912	1.46491	1.49514	0.0132583
913	1.24562	1.49486	0.0132466
914	1.53941	1.49491	0.0132322
915	1.03888	1.49441	0.0132271
916	1.46022	1.49438	0.0132127
917	1.77175	1.49468	0.0132018
918	1.11754	1.49427	0.0131938
919	1.60412	1.49439	0.01318
920	1.95865	1.49489	0.0131753
921	1.59575	1.495	0.0131614
922	1.4305	1.49493	0.0131473
923	1.95992	1.49544	0.0131427
924	1.42348	1.49536	0.0131288
925	1.13302	1.49497	0.0131204
926	1.29183	1.49475	0.0131081
927	2.12116	1.49542	0.0131113
928	1.65764	1.4956	0.0130984
929	1.15173	1.49523	0.0130895
930	1.37069	1.49509	0.0130761
931	1.07565	1.49464	0.0130698
932	1.48704	1.49463	0.0130558
933	1.19406	1.49431	0.0130458
934	1.07314	1.49386	0.0130396
935	1.36009	1.49372	0.0130264
936	1.58976	1.49382	0.0130129
937	1.48221	1.49381	0.0129991
938	1.2124	1.49351	0.0129887
939	1.05373	1.49304	0.0129833
940	1.59736	1.49315	0.0129699
941	1.4905	1.49315	0.0129561
942	1.26684	1.49291	0.0129446
943	1.51887	1.49294	0.0129309
944	1.69396	1.49315	0.012919
945	1.14848	1.49278	0.0129105
946	1.67753	1.49298	0.0128983
947	3.32153	1.49491	0.0130284
948	2.54822	1.49602	0.0130619
949	1.38706	1.49591	0.0130487
950	1.23936	1.49564	0.0130377
951	1.28188	1.49541	0.013026
952	1.23729	1.49514	0.0130151
953	1.51797	1.49516	0.0130015
954	1.51551	1.49519	0.0129879
955	1.72488	1.49543	0.0129765
956	1.23696	1.49516	0.0129657
957	1.69388	1.49536	0.0129538
958	1.45328	1.49532	0.0129404
959	1.67105	1.4955	0.0129282
960	1.63173	1.49564	0.0129155
961	1.58148	1.49573	0.0129024
962	1.65077	1.4959	0.01289
963	1.06759	1.49545	0.0128843
964	1.25873	1.4952	0.0128732
965	1.52549	1.49524	0.0128599
966	1.33887	1.49507	0.0128476
967	1.75174	1.49534	0.0128371
968	1.5758	1.49542	0.0128241
969	2.21175	1.49616	0.0128322
970	2.17081	1.49686	0.0128378
971	1.8299	1.4972	0.0128291
972	1.64792	1.49736	0.0128169
973	0.830229	1.49667	0.012822
974	1.62811	1.49681	0.0128096
975	1.17157	1.49647	0.0128008
976	1.10654	1.49607	0.0127939
977	0.66112	1.49522	0.0128093
978	1.89959	1.49563	0.0128029
979	1.19042	1.49532	0.0127936
980	1.67608	1.4955	0.0127819
981	1.51428	1.49552	0.0127688
982	1.33891	1.49536	0.0127568
983	1.33644	1.4952	0.0127449
984	1.68918	1.4954	0.0127335
985	0.961469	1.49486	0.0127321
986	1.72571	1.49509	0.0127213
987	1.25699	1.49485	0.0127107
988	1.40189	1.49476	0.0126982
989	1.02292	1.49428	0.0126943
990	2.19778	1.49499	0.0127014
991	1.63783	1.49513	0.0126894
992	1.60713	1.49525	0.0126771
993	1.31476	1.49506	0.0126656
994	1.939	1.49551	0.0126607
995	2.35459	1.49637	0.0126774
996	2.21115	1.49709	0.012685
997	1.32954	1.49692	0.0126734
998	1.65317	1.49708	0.0126616
999	1.50154	1.49708	0.012649
1000	0.889255	1.49648	0.0126509
