BLOCK	ACTUAL_V	V_AVE	ERROR
781	4.41415	5.00653	0.0338423
782	5.42417	5.00707	0.0338033
783	5.97654	5.0083	0.0337828
784	4.65112	5.00785	0.0337428
785	4.62879	5.00737	0.0337032
786	4.50694	5.00673	0.0336664
787	6.09605	5.00811	0.033652
788	5.0181	5.00813	0.0336093
789	4.65551	5.00768	0.0335697
790	4.08017	5.00651	0.0335477
791	5.52374	5.00716	0.0335117
792	4.47173	5.00648	0.0334762
793	4.82226	5.00625	0.0334348
794	5.48495	5.00685	0.0333981
795	4.12416	5.00574	0.0333746
796	3.92638	5.00439	0.0333602
797	6.32807	5.00605	0.0333596
798	5.16516	5.00625	0.0333184
799	4.76585	5.00595	0.0332781
800	4.12742	5.00485	0.0332546
801	4.54571	5.00428	0.033218
802	5.60461	5.00502	0.033185
803	9.82678	5.01103	0.0336826
804	5.90056	5.01214	0.0336588
805	5.61487	5.01288	0.0336254
806	5.0775	5.01296	0.0335837
807	4.2744	5.01205	0.0335546
808	6.77393	5.01423	0.0335838
809	4.1558	5.01317	0.0335591
810	5.30995	5.01353	0.0335197
811	6.36241	5.0152	0.0335196
812	4.90898	5.01507	0.0334785
813	3.93325	5.01374	0.0334638
814	4.31026	5.01287	0.0334338
815	4.41398	5.01214	0.0334009
816	4.07219	5.01099	0.0333798
817	5.7445	5.01188	0.033351
818	4.74872	5.01156	0.0333118
819	4.09224	5.01044	0.03329
820	5.08732	5.01053	0.0332496
821	3.82757	5.00909	0.0332403
822	7.62869	5.01228	0.0333523
823	4.93825	5.01219	0.0333119
824	4.61091	5.0117	0.033275
825	3.85614	5.0103	0.0332641
826	5.10653	5.01042	0.0332241
827	4.82427	5.01019	0.0331846
828	5.67947	5.011	0.0331544
829	4.3888	5.01025	0.0331229
830	4.77032	5.00996	0.0330843
831	3.70729	5.00839	0.0330816
832	5.1651	5.00858	0.0330423
833	4.29847	5.00773	0.0330137
834	5.43927	5.00825	0.0329781
835	5.17419	5.00845	0.0329392
836	4.7885	5.00818	0.0329009
837	4.01895	5.007	0.0328828
838	3.65501	5.00539	0.0328831
839	4.54197	5.00484	0.0328486
840	4.85957	5.00466	0.0328099
841	5.1011	5.00478	0.0327711
842	4.3731	5.00403	0.0327408
843	5.66388	5.00481	0.0327113
844	5.82562	5.00578	0.032687
845	4.39261	5.00506	0.0326564
846	4.90084	5.00493	0.032618
847	6.11886	5.00625	0.032606
848	3.59349	5.00458	0.0326101
849	4.44767	5.00393	0.0325783
850	6.87838	5.00613	0.0326145
851	5.27317	5.00645	0.0325777
852	6.80874	5.00856	0.032608
853	5.37472	5.00899	0.0325726
854	4.03732	5.00785	0.0325544
855	4.37889	5.00712	0.0325246
856	4.79191	5.00687	0.0324876
857	6.50839	5.00862	0.0324969
858	5.85123	5.0096	0.0324738
859	5.46355	5.01013	0.0324403
860	4.53657	5.00958	0.0324073
861	5.67271	5.01035	0.0323788
862	3.54379	5.00865	0.0323859
863	4.15588	5.00766	0.0323634
864	4.7018	5.0073	0.0323279
865	6.29916	5.0088	0.032325
866	4.56818	5.00829	0.0322917
867	4.53872	5.00775	0.032259
868	5.10297	5.00786	0.032222
869	4.99529	5.00784	0.0321849
870	6.0117	5.009	0.0321686
871	4.58935	5.00851	0.0321353
872	4.8015	5.00828	0.0320993
873	4.91046	5.00816	0.0320627
874	6.32237	5.00967	0.0320613
875	4.86682	5.00951	0.0320251
876	5.23251	5.00976	0.0319895
877	4.55794	5.00924	0.0319572
878	4.94906	5.00918	0.0319209
879	5.49555	5.00973	0.0318894
880	4.54917	5.00921	0.0318574
881	4.46403	5.00859	0.0318273
882	4.33854	5.00783	0.0318002
883	5.82065	5.00875	0.0317775
884	3.62543	5.00718	0.0317801
885	4.32713	5.00641	0.0317535
886	5.435	5.0069	0.0317213
887	4.65535	5.0065	0.031688
888	4.51219	5.00595	0.0316572
889	5.58187	5.00659	0.0316283
890	5.25551	5.00687	0.031594
891	4.38803	5.00618	0.0315661
892	4.45459	5.00556	0.0315368
893	4.76917	5.0053	0.0315026
894	5.39321	5.00573	0.0314704
895	5.90949	5.00674	0.0314514
896	4.79928	5.00651	0.0314171
897	5.07365	5.00658	0.0313822
898	5.55662	5.00719	0.0313532
899	4.25047	5.00635	0.0313297
900	6.55667	5.00808	0.0313422
901	4.89091	5.00795	0.0313076
902	3.49369	5.00627	0.0313179
903	4.08639	5.00525	0.0312998
904	3.8126	5.00393	0.031293
905	3.50381	5.00227	0.0313023
906	3.76276	5.0009	0.0312976
907	5.25693	5.00119	0.0312644
908	3.93269	5.00001	0.0312521
909	4.65634	4.99963	0.03122
910	4.60335	4.9992	0.0311887
911	6.73623	5.0011	0.0312127
912	4.98481	5.00108	0.0311785
913	5.29974	5.00141	0.031146
914	5.49578	5.00195	0.0311167
915	3.96205	5.00082	0.0311034
916	5.25174	5.00109	0.0310707
917	4.79017	5.00086	0.0310376
918	4.07108	4.99985	0.0310203
919	6.01406	5.00095	0.0310062
920	5.32669	5.0013	0.0309745
921	5.75255	5.00212	0.0309516
922	5.6794	5.00285	0.0309268
923	5.02999	5.00288	0.0308933
924	5.09419	5.00298	0.03086
925	4.09348	5.002	0.0308423
926	3.69798	5.00059	0.0308411
927	5.64677	5.00129	0.0308157
928	4.11268	5.00033	0.0307974
929	5.53258	5.0009	0.0307696
930	5.34109	5.00127	0.0307387
931	5.79548	5.00212	0.0307175
932	4.79327	5.0019	0.0306853
933	4.87102	5.00176	0.0306528
934	4.72397	5.00146	0.0306214
935	4.86104	5.00131	0.030589
936	6.34114	5.00274	0.0305898
937	6.15535	5.00397	0.0305819
938	3.70191	5.00258	0.0305808
939	4.26722	5.0018	0.0305582
940	6.35786	5.00324	0.0305598
941	4.6324	5.00285	0.0305298
942	6.10563	5.00402	0.0305198
943	4.97202	5.00399	0.0304875
944	4.81434	5.00379	0.0304559
945	3.40783	5.0021	0.0304704
946	4.51863	5.00159	0.0304425
947	7.36701	5.00408	0.0305127
948	6.81099	5.00599	0.0305399
949	5.1014	5.00609	0.0305079
950	4.54179	5.0056	0.0304797
951	6.12193	5.00677	0.0304703
952	4.95222	5.00672	0.0304383
953	5.29501	5.00702	0.0304079
954	6.24949	5.00832	0.0304039
955	4.42127	5.00771	0.0303783
956	3.33803	5.00596	0.0303967
957	4.6395	5.00558	0.0303673
958	4.89021	5.00546	0.0303358
959	6.25895	5.00676	0.0303324
960	6.49924	5.00832	0.0303406
961	4.88756	5.00819	0.0303093
962	5.39016	5.00859	0.0302804
963	4.67782	5.00825	0.0302509
964	5.14171	5.00839	0.0302198
965	5.53292	5.00893	0.0301934
966	5.71418	5.00966	0.0301709
967	4.46496	5.0091	0.030145
968	5.07237	5.00916	0.0301139
969	6.48787	5.01069	0.0301215
970	5.42575	5.01112	0.0300935
971	5.489	5.01161	0.0300665
972	5.11779	5.01172	0.0300358
973	5.24823	5.01196	0.0300059
974	5.1424	5.01209	0.0299754
975	4.96031	5.01204	0.0299447
976	4.48555	5.0115	0.0299189
977	3.58431	5.01004	0.0299239
978	5.33093	5.01037	0.0298951
979	6.90156	5.0123	0.0299269
980	5.6312	5.01293	0.029903
981	5.16796	5.01309	0.029873
982	5.4996	5.01359	0.0298466
983	5.77321	5.01436	0.0298263
984	5.22485	5.01457	0.0297967
985	4.01093	5.01355	0.0297839
986	5.69801	5.01425	0.0297618
987	4.12013	5.01334	0.0297454
988	4.15028	5.01247	0.0297281
989	4.36459	5.01181	0.0297053
990	5.29389	5.0121	0.0296767
991	4.65483	5.01174	0.0296489
992	5.16317	5.01189	0.0296194
993	3.61008	5.01048	0.0296232
994	4.66102	5.01013	0.0295955
995	6.56013	5.01168	0.0296067
996	5.51741	5.01219	0.0295813
997	5.02239	5.0122	0.0295517
998	5.25629	5.01245	0.0295231
999	4.30871	5.01174	0.0295019
1000	3.38073	5.01011	0.0295175
