BLOCK	ACTUAL_V	V_AVE	ERROR
781	0.956672	1.51223	0.0130088
782	1.05252	1.51164	0.0130055
783	1.68475	1.51186	0.0129907
784	1.24455	1.51152	0.0129786
785	1.54705	1.51156	0.0129622
786	1.33691	1.51134	0.0129476
787	1.26175	1.51102	0.012935
788	1.43911	1.51093	0.0129189
789	1.34739	1.51073	0.0129042
790	1.49603	1.51071	0.0128879
791	1.69682	1.51094	0.0128737
792	1.2969	1.51067	0.0128603
793	1.45444	1.5106	0.0128443
794	1.42983	1.5105	0.0128285
795	1.43413	1.5104	0.0128128
796	1.67464	1.51061	0.0127983
797	1.37456	1.51044	0.0127834
798	1.61908	1.51058	0.0127681
799	1.2994	1.51031	0.0127549
800	1.16127	1.50987	0.0127464
801	2.03102	1.51053	0.0127471
802	1.15615	1.51008	0.0127388
803	1.70412	1.51032	0.0127252
804	1.44528	1.51024	0.0127097
805	1.6925	1.51047	0.0126959
806	1.46181	1.51041	0.0126803
807	1.45899	1.51035	0.0126647
808	0.841159	1.50952	0.0126761
809	1.15661	1.50908	0.012668
810	1.6894	1.5093	0.0126543
811	1.26649	1.50901	0.0126422
812	1.54559	1.50905	0.0126267
813	1.79236	1.5094	0.012616
814	1.54181	1.50944	0.0126006
815	1.35141	1.50924	0.0125866
816	2.12228	1.51	0.0125936
817	1.71916	1.51025	0.0125808
818	1.17359	1.50984	0.0125721
819	1.35191	1.50965	0.0125582
820	1.09108	1.50914	0.0125533
821	1.19741	1.50876	0.0125437
822	1.93633	1.50928	0.0125393
823	1.40544	1.50915	0.0125247
824	1.2497	1.50884	0.0125134
825	1.15254	1.5084	0.0125057
826	3.14385	1.51038	0.0126463
827	1.23124	1.51005	0.0126355
828	1.6132	1.51017	0.0126209
829	1.45728	1.51011	0.0126058
830	1.38728	1.50996	0.0125915
831	1.75421	1.51025	0.0125798
832	1.52625	1.51027	0.0125647
833	1.78208	1.5106	0.0125538
834	1.24322	1.51028	0.0125429
835	1.28425	1.51001	0.0125308
836	2.09034	1.5107	0.012535
837	1.73234	1.51097	0.0125228
838	1.28881	1.5107	0.0125107
839	1.27984	1.51043	0.0124988
840	1.90217	1.51089	0.0124926
841	2.35558	1.5119	0.0125181
842	1.56297	1.51196	0.0125033
843	1.29969	1.51171	0.0124911
844	1.75462	1.51199	0.0124796
845	1.32335	1.51177	0.0124668
846	1.72245	1.51202	0.0124545
847	1.09078	1.51152	0.0124498
848	1.31113	1.51129	0.0124373
849	1.2769	1.51101	0.0124257
850	1.14667	1.51058	0.0124185
851	3.64181	1.51309	0.0126539
852	1.66477	1.51326	0.0126403
853	1.53515	1.51329	0.0126255
854	1.72578	1.51354	0.0126132
855	1.30644	1.5133	0.0126008
856	1.48963	1.51327	0.0125861
857	1.56229	1.51333	0.0125715
858	1.46706	1.51327	0.012557
859	1.92106	1.51375	0.0125513
860	1.89262	1.51419	0.0125445
861	1.52635	1.5142	0.0125299
862	1.31244	1.51397	0.0125176
863	1.59462	1.51406	0.0125034
864	1.16487	1.51366	0.0124955
865	1.32159	1.51343	0.012483
866	1.42447	1.51333	0.012469
867	1.16277	1.51293	0.0124612
868	1.13905	1.5125	0.0124543
869	1.30528	1.51226	0.0124422
870	1.67007	1.51244	0.0124292
871	1.85101	1.51283	0.012421
872	1.09245	1.51235	0.0124161
873	1.32816	1.51214	0.0124037
874	1.48412	1.5121	0.0123896
875	2.37047	1.51308	0.0124142
876	1.33908	1.51289	0.0124016
877	1.11899	1.51244	0.0123956
878	1.75561	1.51271	0.0123846
879	1.51205	1.51271	0.0123705
880	1.2797	1.51245	0.0123593
881	1.65563	1.51261	0.0123463
882	1.25575	1.51232	0.0123357
883	1.30549	1.51208	0.012324
884	1.54615	1.51212	0.0123101
885	1.43771	1.51204	0.0122965
886	1.84313	1.51241	0.0122883
887	2.22142	1.51321	0.0123004
888	1.68538	1.51341	0.0122881
889	1.49023	1.51338	0.0122743
890	1.8055	1.51371	0.0122649
891	1.57609	1.51378	0.0122513
892	1.19068	1.51342	0.0122429
893	1.28426	1.51316	0.0122319
894	2.11221	1.51383	0.0122366
895	1.40746	1.51371	0.0122235
896	1.53129	1.51373	0.0122098
897	1.51313	1.51373	0.0121962
898	1.21946	1.5134	0.0121871
899	1.38049	1.51325	0.0121744
900	1.48308	1.51322	0.0121609
901	1.05321	1.51271	0.0121581
902	1.43854	1.51263	0.0121449
903	1.25893	1.51235	0.0121347
904	1.22365	1.51203	0.0121255
905	1.62659	1.51215	0.0121128
906	0.988041	1.51158	0.0121132
907	1.20522	1.51124	0.0121046
908	1.83306	1.51159	0.0120964
909	1.47901	1.51156	0.0120832
910	2.06192	1.51216	0.012085
911	1.41242	1.51205	0.0120722
912	1.18372	1.51169	0.0120644
913	1.29348	1.51145	0.0120535
914	1.34834	1.51127	0.0120417
915	1.37615	1.51113	0.0120294
916	1.50926	1.51112	0.0120163
917	1.22463	1.51081	0.0120072
918	1.37019	1.51066	0.0119951
919	1.79142	1.51096	0.011986
920	2.04175	1.51154	0.0119868
921	1.96112	1.51203	0.0119837
922	1.54131	1.51206	0.0119708
923	1.99055	1.51258	0.011969
924	1.28681	1.51234	0.0119586
925	1.47411	1.51229	0.0119457
926	1.71349	1.51251	0.0119348
927	1.21119	1.51219	0.0119263
928	1.14178	1.51179	0.0119202
929	0.864258	1.51109	0.0119277
930	1.25122	1.51081	0.0119181
931	1.04379	1.51031	0.0119159
932	1.56015	1.51036	0.0119032
933	1.68611	1.51055	0.011892
934	1.25616	1.51028	0.0118823
935	1.30779	1.51006	0.0118716
936	1.3307	1.50987	0.0118605
937	1.46587	1.50982	0.0118479
938	1.29169	1.50959	0.0118376
939	1.92095	1.51003	0.011833
940	1.67561	1.51021	0.0118218
941	1.20802	1.50988	0.0118136
942	1.22399	1.50958	0.0118049
943	1.19908	1.50925	0.011797
944	1.59497	1.50934	0.0117849
945	2.12335	1.50999	0.0117903
946	1.21585	1.50968	0.0117819
947	1.82365	1.51001	0.0117741
948	1.16325	1.50965	0.0117674
949	2.34216	1.51052	0.0117877
950	1.59019	1.51061	0.0117755
951	1.37646	1.51047	0.011764
952	1.2909	1.51024	0.0117539
953	0.866587	1.50956	0.011761
954	0.896146	1.50892	0.0117662
955	1.16705	1.50856	0.0117593
956	1.22362	1.50826	0.0117508
957	1.30779	1.50805	0.0117404
958	1.4626	1.508	0.0117282
959	1.19954	1.50768	0.0117204
960	1.62009	1.5078	0.0117088
961	1.69064	1.50799	0.0116981
962	1.88196	1.50838	0.0116924
963	1.75706	1.50864	0.0116832
964	2.13045	1.50928	0.0116888
965	1.63306	1.50941	0.0116774
966	1.36037	1.50926	0.0116663
967	1.85948	1.50962	0.0116599
968	1.74456	1.50986	0.0116504
969	1.67072	1.51003	0.0116395
970	2.26595	1.51081	0.0116536
971	1.46706	1.51076	0.0116417
972	1.07611	1.51031	0.0116383
973	1.24297	1.51004	0.0116296
974	1.53183	1.51006	0.0116177
975	1.50999	1.51006	0.0116057
976	1.51224	1.51006	0.0115939
977	1.04497	1.50959	0.0115918
978	1.22659	1.5093	0.0115835
979	1.08838	1.50887	0.0115797
980	2.05296	1.50942	0.0115811
981	1.34797	1.50926	0.0115705
982	1.36014	1.50911	0.0115597
983	1.04919	1.50864	0.0115574
984	1.08771	1.50821	0.0115536
985	1.47133	1.50817	0.0115419
986	1.75804	1.50843	0.011533
987	1.54886	1.50847	0.0115214
988	1.81597	1.50878	0.0115139
989	1.2948	1.50856	0.0115043
990	1.66035	1.50872	0.0114937
991	1.53008	1.50874	0.0114821
992	1.41259	1.50864	0.011471
993	2.61697	1.50976	0.0115136
994	1.50206	1.50975	0.011502
995	1.37664	1.50962	0.0114912
996	1.04585	1.50915	0.0114891
997	1.19814	1.50884	0.0114818
998	1.59394	1.50892	0.0114707
999	1.61836	1.50903	0.0114597
1000	1.69548	1.50922	0.0114498
