BLOCK	ACTUAL_V	V_AVE	ERROR
430	0.730172	0.693956	0.0163679
431	0.723839	0.694025	0.0163301
432	0.660294	0.693947	0.0162925
433	0.0947552	0.692563	0.0163135
434	0.825372	0.692869	0.0162788
435	0.623758	0.69271	0.0162421
436	0.457651	0.692171	0.0162138
437	0.140297	0.690908	0.0162258
438	0.66452	0.690848	0.0161889
439	0.645551	0.690745	0.0161524
440	0.708651	0.690785	0.0161157
441	1.19819	0.691936	0.0161202
442	0.761777	0.692094	0.0160845
443	0.733285	0.692187	0.0160484
444	0.238451	0.691165	0.0160448
445	1.04311	0.691956	0.0160282
446	0.687026	0.691945	0.0159923
447	0.306057	0.691082	0.0159798
448	0.585581	0.690846	0.0159459
449	1.14272	0.691852	0.0159421
450	0.521898	0.691475	0.0159111
451	0.900386	0.691938	0.0158826
452	0.513014	0.691542	0.0158524
453	-0.171072	0.689638	0.0159313
454	0.715113	0.689694	0.0158964
455	0.999585	0.690375	0.015876
456	0.207206	0.689316	0.0158765
457	0.320561	0.688509	0.0158623
458	0.45336	0.687995	0.0158359
459	2.33314	0.691579	0.016202
460	0.771248	0.691753	0.0161677
461	1.22744	0.692915	0.0161743
462	0.76537	0.693071	0.01614
463	0.544346	0.69275	0.0161084
464	0.637753	0.692632	0.0160741
465	0.550491	0.692326	0.0160424
466	0.908299	0.692789	0.0160147
467	0.649615	0.692697	0.0159807
468	0.769571	0.692861	0.0159474
469	1.00688	0.693531	0.0159274
470	0.493709	0.693106	0.0158992
471	0.449772	0.692589	0.0158738
472	0.650832	0.692501	0.0158405
473	0.779509	0.692685	0.015808
474	0.363201	0.691989	0.01579
475	0.286275	0.691135	0.0157798
476	0.496887	0.690727	0.0157519
477	0.251734	0.689807	0.0157458
478	0.369402	0.689137	0.0157271
479	0.502037	0.688746	0.0156991
480	0.617289	0.688597	0.0156671
481	0.918797	0.689076	0.0156418
482	0.406172	0.688489	0.0156204
483	0.77833	0.688675	0.0155892
484	0.560404	0.68841	0.0155592
485	1.16839	0.689399	0.0155586
486	0.886059	0.689804	0.0155318
487	1.14789	0.690745	0.0155284
488	1.27528	0.691942	0.0155427
489	0.133945	0.690801	0.0155527
490	0.540192	0.690494	0.015524
491	1.06005	0.691247	0.0155107
492	1.4662	0.692822	0.0155589
493	0.946569	0.693336	0.0155359
494	0.369414	0.692681	0.0155182
495	0.69365	0.692683	0.0154869
496	0.638567	0.692574	0.015456
497	0.607684	0.692403	0.0154259
498	0.796062	0.692611	0.0153963
499	0.51444	0.692254	0.0153696
500	0.369696	0.691609	0.0153524
501	0.808322	0.691842	0.0153235
502	0.632177	0.691723	0.0152935
503	0.511389	0.691364	0.0152673
504	0.536213	0.691057	0.0152401
505	0.791014	0.691254	0.0152112
506	0.975587	0.691816	0.0151915
507	1.02019	0.692464	0.0151753
508	0.174038	0.691444	0.0151797
509	0.343353	0.69076	0.0151653
510	0.613973	0.690609	0.0151363
511	0.531339	0.690297	0.0151099
512	0.559252	0.690041	0.0150826
513	0.810071	0.690275	0.015055
514	1.27436	0.691412	0.0150685
515	0.736954	0.6915	0.0150395
516	0.487833	0.691106	0.0150155
517	0.731291	0.691183	0.0149867
518	0.920866	0.691627	0.0149643
519	0.452223	0.691165	0.0149426
520	1.39994	0.692528	0.0149759
521	0.894605	0.692916	0.0149522
522	0.45526	0.692461	0.0149305
523	0.875548	0.692811	0.014906
524	1.11486	0.693617	0.0148993
525	1.31477	0.6948	0.0149178
526	0.647019	0.694709	0.0148898
527	0.289739	0.69394	0.0148813
528	1.18107	0.694863	0.0148817
529	0.747064	0.694962	0.0148539
530	0.390391	0.694387	0.014837
531	0.551885	0.694119	0.0148115
532	0.622612	0.693984	0.0147842
533	0.466711	0.693558	0.0147626
534	0.459128	0.693119	0.0147415
535	0.548125	0.692848	0.0147165
536	0.436743	0.69237	0.0146968
537	0.500296	0.692012	0.0146737
538	1.14429	0.692853	0.0146705
539	0.398446	0.692307	0.0146535
540	0.340258	0.691655	0.0146408
541	0.23593	0.690812	0.014638
542	0.477814	0.690419	0.0146163
543	0.53236	0.690128	0.0145922
544	0.507494	0.689793	0.0145693
545	0.352723	0.689174	0.0145557
546	0.963905	0.689677	0.0145377
547	0.396544	0.689141	0.014521
548	0.968915	0.689652	0.0145035
549	0.253236	0.688857	0.0144988
550	0.549085	0.688603	0.0144747
551	0.643781	0.688522	0.0144486
552	0.622196	0.688401	0.014423
553	0.550943	0.688153	0.014399
554	1.18624	0.689052	0.0144011
555	0.619425	0.688926	0.0143757
556	0.682003	0.688914	0.0143498
557	0.381692	0.688362	0.0143347
558	1.2289	0.689331	0.0143417
559	0.568303	0.689115	0.0143176
560	0.911326	0.689511	0.0142976
561	0.688424	0.68951	0.0142721
562	1.07348	0.690193	0.014263
563	0.883824	0.690537	0.0142419
564	0.286295	0.68982	0.0142346
565	0.692308	0.689824	0.0142094
566	1.47045	0.691204	0.0142511
567	0.475227	0.690823	0.0142311
568	1.33502	0.691957	0.0142511
569	0.569401	0.691741	0.0142277
570	0.393305	0.691218	0.0142124
571	0.30913	0.690549	0.0142032
572	0.817068	0.69077	0.0141801
573	1.00163	0.691312	0.0141657
574	0.964812	0.691789	0.0141491
575	0.525548	0.6915	0.0141274
576	0.890395	0.691845	0.0141071
577	0.3099	0.691183	0.0140982
578	0.847822	0.691454	0.0140764
579	0.432802	0.691007	0.0140592
580	0.458013	0.690606	0.0140407
581	1.10537	0.69132	0.0140346
582	1.18373	0.692166	0.014036
583	0.154587	0.691243	0.0140422
584	0.383812	0.690717	0.014028
585	0.217942	0.689909	0.0140273
586	0.449454	0.689499	0.0140094
587	0.537991	0.68924	0.0139879
588	1.26054	0.690212	0.0139978
589	0.626897	0.690105	0.0139744
590	0.454773	0.689706	0.0139564
591	0.399749	0.689215	0.0139414
592	0.671682	0.689185	0.0139179
593	0.965488	0.689651	0.0139022
594	1.13978	0.690409	0.0138995
595	0.958258	0.690859	0.0138834
596	0.711003	0.690893	0.0138602
597	0.575541	0.6907	0.0138383
598	0.774048	0.690839	0.0138158
599	0.217947	0.69005	0.0138153
600	0.745702	0.690143	0.0137926
601	0.892083	0.690479	0.0137737
602	0.744959	0.690569	0.0137512
603	1.46831	0.691859	0.0137887
604	1.51443	0.693221	0.013833
605	0.338685	0.692635	0.0138225
606	0.658378	0.692578	0.0137998
607	0.391624	0.692082	0.013786
608	0.552904	0.691854	0.0137652
609	0.473655	0.691495	0.0137473
610	0.65043	0.691428	0.0137249
611	0.531648	0.691166	0.0137049
612	0.438762	0.690754	0.0136887
613	0.647681	0.690684	0.0136666
614	0.327266	0.690092	0.0136572
615	0.495439	0.689775	0.0136386
616	0.821724	0.68999	0.0136182
617	0.380004	0.689487	0.0136053
618	0.797511	0.689662	0.0135845
619	0.590884	0.689502	0.0135634
620	0.624231	0.689397	0.013542
621	1.6578	0.690956	0.0136097
622	0.678188	0.690936	0.0135878
623	0.858332	0.691205	0.0135686
624	0.862001	0.691478	0.0135497
625	0.29171	0.690839	0.0135431
626	0.831493	0.691063	0.0135233
627	0.545593	0.690831	0.0135037
628	0.529389	0.690574	0.0134847
629	0.346944	0.690028	0.0134743
630	0.672674	0.69	0.0134529
631	0.35945	0.689477	0.0134418
632	0.659107	0.689429	0.0134206
633	0.987988	0.6899	0.0134077
634	0.583319	0.689732	0.0133876
635	0.702433	0.689752	0.0133665
636	0.672152	0.689724	0.0133456
637	0.108569	0.688812	0.0133558
638	0.77375	0.688945	0.0133355
639	0.771251	0.689074	0.0133152
640	0.279952	0.688435	0.0133098
641	0.89478	0.688757	0.0132929
642	0.894329	0.689077	0.013276
643	1.83161	0.690854	0.0133738
644	0.560158	0.690651	0.0133546
645	0.757522	0.690755	0.0133342
646	0.319602	0.69018	0.013326
647	0.96694	0.690608	0.0133122
648	0.463021	0.690257	0.0132963
649	0.442891	0.689875	0.0132813
650	0.473818	0.689543	0.013265
651	0.542591	0.689317	0.0132466
652	0.759101	0.689424	0.0132267
653	0.867549	0.689697	0.0132093
654	0.63076	0.689607	0.0131894
655	0.600969	0.689472	0.0131699
656	0.971147	0.689901	0.0131568
657	0.521935	0.689645	0.0131393
658	0.669939	0.689615	0.0131194
659	0.632153	0.689528	0.0130997
660	0.498005	0.689238	0.0130831
661	0.501037	0.688953	0.0130664
662	0.870045	0.689227	0.0130495
663	0.390907	0.688777	0.0130376
664	0.228018	0.688083	0.0130364
665	0.523998	0.687836	0.0130192
666	0.514901	0.687577	0.0130022
667	0.804208	0.687751	0.0129839
668	0.948929	0.688142	0.0129703
669	0.884281	0.688436	0.0129543
670	0.423458	0.68804	0.012941
671	0.109966	0.687179	0.0129503
672	1.57317	0.688497	0.012998
673	0.612525	0.688384	0.0129792
674	0.409793	0.687971	0.0129665
675	0.924656	0.688321	0.012952
676	0.35919	0.687835	0.012942
677	0.60572	0.687713	0.0129235
678	0.404392	0.687295	0.0129112
679	0.617489	0.687193	0.0128925
680	0.540811	0.686977	0.0128754
681	0.325337	0.686446	0.0128674
682	0.566319	0.68627	0.0128498
683	1.72707	0.687794	0.012921
684	0.435485	0.687425	0.0129074
685	0.686351	0.687424	0.0128885
686	0.462396	0.687096	0.0128739
687	0.275097	0.686496	0.0128691
688	1.4032	0.687538	0.0128925
689	1.06151	0.68808	0.0128852
690	0.54859	0.687878	0.0128681
691	0.782006	0.688014	0.0128502
692	1.09119	0.688597	0.0128449
693	1.5169	0.689792	0.0128818
694	0.709851	0.689821	0.0128633
695	0.639194	0.689748	0.012845
696	0.732521	0.68981	0.0128267
697	0.576155	0.689647	0.0128093
698	0.222391	0.688977	0.0128084
699	0.754456	0.689071	0.0127905
700	0.716476	0.68911	0.0127723
701	0.470135	0.688798	0.0127579
702	1.20106	0.689527	0.0127605
703	0.819602	0.689712	0.0127437
704	0.741039	0.689785	0.0127258
705	0.231039	0.689135	0.0127244
706	0.67607	0.689116	0.0127064
707	0.788111	0.689256	0.0126892
708	0.839391	0.689468	0.012673
709	0.392005	0.689049	0.0126621
710	0.5862	0.688904	0.0126451
711	0.66148	0.688865	0.0126274
712	1.11616	0.689465	0.0126239
713	0.811471	0.689637	0.0126073
714	0.329663	0.689132	0.0125998
715	0.605617	0.689016	0.0125827
716	0.731632	0.689075	0.0125653
717	1.02696	0.689546	0.0125566
718	0.723901	0.689594	0.0125392
719	1.34621	0.690507	0.0125549
720	0.420888	0.690133	0.0125431
721	0.720233	0.690175	0.0125258
722	0.331769	0.689678	0.0125182
723	0.686698	0.689674	0.0125009
724	0.775647	0.689793	0.0124842
725	0.0856546	0.68896	0.0124948
726	0.556748	0.688777	0.0124789
727	0.69538	0.688787	0.0124617
728	1.61078	0.690053	0.0125088
729	0.775492	0.69017	0.0124922
730	0.453218	0.689846	0.0124793
731	0.856847	0.690074	0.0124643
732	0.894909	0.690354	0.0124504
733	0.974241	0.690741	0.0124395
734	0.543362	0.69054	0.0124241
735	0.640178	0.690472	0.0124074
736	0.742482	0.690543	0.0123908
737	0.849866	0.690759	0.0123758
738	0.628355	0.690674	0.0123594
739	0.752279	0.690758	0.0123429
740	0.814285	0.690925	0.0123274
741	0.318346	0.690422	0.012321
742	0.49593	0.69016	0.0123072
743	0.664193	0.690125	0.0122907
744	0.502556	0.689873	0.0122767
745	0.791167	0.690008	0.012261
746	0.853008	0.690227	0.0122465
747	0.203327	0.689575	0.0122474
748	1.07299	0.690088	0.0122418
749	0.578929	0.689939	0.0122263
750	0.744584	0.690012	0.0122103
751	1.09437	0.690551	0.0122059
752	0.48136	0.690272	0.0121928
753	1.08384	0.690795	0.0121878
754	0.888456	0.691057	0.0121745
755	0.447553	0.690735	0.0121626
756	0.942006	0.691067	0.0121511
757	0.804921	0.691218	0.0121359
758	0.941709	0.691548	0.0121244
759	0.527734	0.691332	0.0121104
760	0.853672	0.691546	0.0120963
761	0.550367	0.69136	0.0120819
762	0.36084	0.690926	0.0120738
763	0.613949	0.690826	0.0120584
764	0.331487	0.690355	0.0120518
765	0.70928	0.69038	0.012036
766	0.728398	0.69043	0.0120204
767	0.276754	0.68989	0.0120169
768	0.610312	0.689787	0.0120017
769	0.540351	0.689592	0.0119876
770	0.568534	0.689435	0.0119731
771	0.968941	0.689798	0.011963
772	0.75266	0.689879	0.0119478
773	0.414282	0.689523	0.0119377
774	0.811405	0.68968	0.0119233
775	0.631801	0.689605	0.0119081
776	0.494716	0.689354	0.0118954
