BLOCK	ACTUAL_V	V_AVE	ERROR
696	-0.447528	-0.443829	0.0010531
697	-0.454717	-0.443844	0.0010517
698	-0.466771	-0.443877	0.00105071
699	-0.453241	-0.443891	0.00104929
700	-0.431683	-0.443873	0.00104793
701	-0.41598	-0.443833	0.0010472
702	-0.442476	-0.443832	0.00104571
703	-0.405349	-0.443777	0.00104565
704	-0.46818	-0.443811	0.00104474
705	-0.469101	-0.443847	0.00104387
706	-0.42431	-0.44382	0.00104276
707	-0.467914	-0.443854	0.00104184
708	-0.455394	-0.44387	0.0010405
709	-0.425162	-0.443844	0.00103937
710	-0.445251	-0.443846	0.0010379
711	-0.44407	-0.443846	0.00103644
712	-0.483431	-0.443902	0.00103648
713	-0.415096	-0.443861	0.00103581
714	-0.464605	-0.44389	0.00103477
715	-0.470069	-0.443927	0.00103397
716	-0.464987	-0.443956	0.00103294
717	-0.419782	-0.443923	0.00103205
718	-0.456341	-0.44394	0.00103076
719	-0.434766	-0.443927	0.0010294
720	-0.479726	-0.443977	0.00102918
721	-0.436388	-0.443966	0.0010278
722	-0.483516	-0.444021	0.00102784
723	-0.470473	-0.444058	0.00102707
724	-0.468128	-0.444091	0.00102619
725	-0.450706	-0.4441	0.00102481
726	-0.477948	-0.444147	0.00102446
727	-0.459113	-0.444167	0.00102326
728	-0.47537	-0.44421	0.00102275
729	-0.431702	-0.444193	0.00102149
730	-0.462587	-0.444218	0.0010204
731	-0.44889	-0.444224	0.00101902
732	-0.423434	-0.444196	0.00101803
733	-0.423837	-0.444168	0.00101702
734	-0.476886	-0.444213	0.00101661
735	-0.449272	-0.44422	0.00101525
736	-0.411769	-0.444176	0.00101483
737	-0.448213	-0.444181	0.00101346
738	-0.453225	-0.444193	0.00101217
739	-0.356904	-0.444075	0.00101766
740	-0.430617	-0.444057	0.00101645
741	-0.438813	-0.44405	0.0010151
742	-0.425248	-0.444025	0.00101405
743	-0.43474	-0.444012	0.00101276
744	-0.44418	-0.444012	0.0010114
745	-0.435731	-0.444001	0.00101011
746	-0.446067	-0.444004	0.00100876
747	-0.450998	-0.444013	0.00100745
748	-0.433512	-0.443999	0.0010062
749	-0.460866	-0.444022	0.00100511
750	-0.480808	-0.444071	0.00100497
751	-0.424613	-0.444045	0.00100396
752	-0.3958	-0.443981	0.00100467
753	-0.46307	-0.444006	0.00100366
754	-0.398955	-0.443946	0.00100411
755	-0.43748	-0.443938	0.00100281
756	-0.436493	-0.443928	0.00100153
757	-0.392299	-0.44386	0.00100253
758	-0.426393	-0.443837	0.00100147
759	-0.482306	-0.443888	0.00100143
760	-0.478999	-0.443934	0.00100118
761	-0.426298	-0.443911	0.00100013
762	-0.465081	-0.443938	0.000999208
763	-0.450903	-0.443947	0.00099794
764	-0.45254	-0.443959	0.000996697
765	-0.4652	-0.443986	0.000995781
766	-0.417448	-0.443952	0.000995084
767	-0.4652	-0.44398	0.000994172
768	-0.383433	-0.443901	0.000995998
769	-0.452453	-0.443912	0.000994765
770	-0.464536	-0.443939	0.000993834
771	-0.441499	-0.443935	0.00099255
772	-0.435929	-0.443925	0.000991318
773	-0.475798	-0.443966	0.000990893
774	-0.463737	-0.443992	0.000989942
775	-0.481999	-0.444041	0.000989879
776	-0.462445	-0.444065	0.000988887
777	-0.438193	-0.444057	0.000987643
778	-0.467176	-0.444087	0.000986821
779	-0.435714	-0.444076	0.000985612
780	-0.436997	-0.444067	0.000984391
781	-0.456589	-0.444083	0.000983261
782	-0.465762	-0.444111	0.000982394
783	-0.459744	-0.444131	0.000981342
784	-0.461763	-0.444153	0.000980348
785	-0.416675	-0.444118	0.000979724
786	-0.408076	-0.444072	0.00097955
787	-0.465782	-0.4441	0.000978694
788	-0.426422	-0.444077	0.000977709
789	-0.465958	-0.444105	0.000976863
790	-0.469527	-0.444137	0.000976156
791	-0.445358	-0.444139	0.000974924
792	-0.390879	-0.444072	0.000976009
793	-0.437089	-0.444063	0.000974818
794	-0.426182	-0.44404	0.00097385
795	-0.456558	-0.444056	0.000972753
796	-0.430452	-0.444039	0.000971681
797	-0.485023	-0.44409	0.000971821
798	-0.488349	-0.444146	0.000972185
799	-0.417663	-0.444113	0.000971533
800	-0.429688	-0.444095	0.000970486
801	-0.404174	-0.444045	0.000970553
802	-0.487003	-0.444098	0.00097082
803	-0.434086	-0.444086	0.000969691
804	-0.440444	-0.444081	0.000968496
805	-0.486365	-0.444134	0.000968716
806	-0.434825	-0.444122	0.000967583
807	-0.468807	-0.444153	0.000966867
808	-0.469889	-0.444185	0.000966195
809	-0.440643	-0.44418	0.000965011
810	-0.476931	-0.444221	0.000964666
811	-0.439917	-0.444216	0.000963491
812	-0.461008	-0.444236	0.000962526
813	-0.462499	-0.444259	0.000961605
814	-0.485244	-0.444309	0.00096174
815	-0.410122	-0.444267	0.000961475
816	-0.457526	-0.444283	0.000960434
817	-0.429921	-0.444266	0.000959419
818	-0.466495	-0.444293	0.000958631
819	-0.445266	-0.444294	0.000957461
820	-0.387579	-0.444225	0.000958789
821	-0.46132	-0.444246	0.000957847
822	-0.439251	-0.44424	0.000956701
823	-0.453135	-0.444251	0.000955599
824	-0.44606	-0.444253	0.000954442
825	-0.45905	-0.444271	0.000953454
826	-0.43206	-0.444256	0.000952414
827	-0.422331	-0.444229	0.000951631
828	-0.446515	-0.444232	0.000950486
829	-0.465884	-0.444258	0.000949698
830	-0.449715	-0.444265	0.000948577
831	-0.381496	-0.444189	0.000950438
832	-0.453143	-0.4442	0.000949357
833	-0.450311	-0.444207	0.000948245
834	-0.464954	-0.444232	0.000947434
835	-0.361254	-0.444133	0.000951497
836	-0.45937	-0.444151	0.000950534
837	-0.434467	-0.44414	0.000949468
838	-0.461551	-0.44416	0.000948563
839	-0.404093	-0.444113	0.000948634
840	-0.373294	-0.444028	0.000951243
841	-0.419388	-0.443999	0.000950563
842	-0.442863	-0.443998	0.000949435
843	-0.47315	-0.444032	0.000948939
844	-0.42644	-0.444011	0.000948043
845	-0.431401	-0.443996	0.000947039
846	-0.471681	-0.444029	0.000946484
847	-0.466989	-0.444056	0.000945755
848	-0.448318	-0.444061	0.000944653
849	-0.44482	-0.444062	0.000943541
850	-0.455458	-0.444076	0.000942526
851	-0.45395	-0.444087	0.00094149
852	-0.46055	-0.444107	0.000940583
853	-0.467225	-0.444134	0.000939871
854	-0.469202	-0.444163	0.000939229
855	-0.43321	-0.44415	0.000938218
856	-0.44204	-0.444148	0.000937125
857	-0.477992	-0.444187	0.000936863
858	-0.439147	-0.444181	0.000935789
859	-0.440725	-0.444177	0.000934709
860	-0.476479	-0.444215	0.000934376
861	-0.456379	-0.444229	0.000933398
862	-0.42507	-0.444207	0.00093258
863	-0.408616	-0.444166	0.00093241
864	-0.438154	-0.444159	0.000931357
865	-0.489557	-0.444211	0.000931758
866	-0.40955	-0.444171	0.000931541
867	-0.462429	-0.444192	0.000930705
868	-0.45524	-0.444205	0.00092972
869	-0.437791	-0.444197	0.000928679
870	-0.439183	-0.444192	0.00092763
871	-0.427872	-0.444173	0.000926754
872	-0.462777	-0.444194	0.000925937
873	-0.436599	-0.444186	0.000924917
874	-0.416209	-0.444154	0.000924412
875	-0.443529	-0.444153	0.000923356
876	-0.383868	-0.444084	0.000924863
877	-0.448296	-0.444089	0.000923821
878	-0.104996	-0.443703	0.00100025
879	-0.428036	-0.443685	0.000999266
880	-0.428691	-0.443668	0.000998276
881	-0.407376	-0.443627	0.000997992
882	-0.417897	-0.443597	0.000997287
883	-0.449594	-0.443604	0.000996181
884	-0.47351	-0.443638	0.000995628
885	-0.433557	-0.443627	0.000994568
886	-0.447205	-0.443631	0.000993454
887	-0.421504	-0.443606	0.000992647
888	-0.444264	-0.443606	0.000991529
889	-0.431198	-0.443592	0.000990512
890	-0.374953	-0.443515	0.000992397
891	-0.463635	-0.443538	0.00099154
892	-0.382567	-0.44347	0.000992782
893	-0.473334	-0.443503	0.000992233
894	-0.458503	-0.44352	0.000991265
895	-0.460861	-0.443539	0.000990347
896	-0.436806	-0.443532	0.00098927
897	-0.431319	-0.443518	0.000988261
898	-0.488092	-0.443568	0.000988407
899	-0.454422	-0.44358	0.000987381
900	-0.438997	-0.443575	0.000986297
901	-0.485575	-0.443621	0.000986303
902	-0.427679	-0.443604	0.000985368
903	-0.468796	-0.443632	0.000984672
904	-0.452978	-0.443642	0.000983637
905	-0.44924	-0.443648	0.000982569
906	-0.466443	-0.443673	0.000981807
907	-0.465489	-0.443697	0.000981019
908	-0.468165	-0.443724	0.000980309
909	-0.42813	-0.443707	0.00097938
910	-0.35264	-0.443607	0.000983404
911	-0.426095	-0.443588	0.000982512
912	-0.482298	-0.44363	0.000982351
913	-0.471848	-0.443661	0.000981761
914	-0.485664	-0.443707	0.000981762
915	-0.433011	-0.443695	0.000980759
916	-0.428262	-0.443679	0.000979833
917	-0.490399	-0.443729	0.000980088
918	-0.394877	-0.443676	0.000980464
919	-0.483529	-0.44372	0.000980356
920	-0.444047	-0.44372	0.00097929
921	-0.407594	-0.443681	0.000979012
922	-0.474794	-0.443714	0.000978532
923	-0.47478	-0.443748	0.00097805
924	-0.450044	-0.443755	0.000977015
925	-0.436479	-0.443747	0.000975991
926	-0.417665	-0.443719	0.000975343
927	-0.418992	-0.443692	0.000974656
928	-0.387299	-0.443631	0.000975498
929	-0.460504	-0.44365	0.000974617
930	-0.462131	-0.44367	0.000973772
931	-0.445217	-0.443671	0.000972727
932	-0.40779	-0.443633	0.000972445
933	-0.452101	-0.443642	0.000971445
934	-0.450556	-0.443649	0.000970433
935	-0.408501	-0.443612	0.000970123
936	-0.453466	-0.443622	0.000969144
937	-0.472299	-0.443653	0.000968593
938	-0.461554	-0.443672	0.000967748
939	-0.431503	-0.443659	0.000966804
940	-0.432459	-0.443647	0.000965849
941	-0.45755	-0.443662	0.000964936
942	-0.447643	-0.443666	0.00096392
943	-0.441777	-0.443664	0.0009629
944	-0.461163	-0.443682	0.000962059
945	-0.419783	-0.443657	0.000961373
946	-0.42578	-0.443638	0.000960543
947	-0.448541	-0.443643	0.000959542
948	-0.410886	-0.443609	0.000959152
949	-0.46838	-0.443635	0.000958496
950	-0.4634	-0.443656	0.000957713
951	-0.43602	-0.443648	0.00095674
952	-0.433057	-0.443637	0.000955799
953	-0.448957	-0.443642	0.000954813
954	-0.446318	-0.443645	0.000953816
955	-0.472246	-0.443675	0.000953287
956	-0.446226	-0.443678	0.000952294
957	-0.444082	-0.443678	0.000951299
958	-0.480522	-0.443717	0.000951083
959	-0.422886	-0.443695	0.000950339
960	-0.373262	-0.443621	0.000952177
961	-0.472114	-0.443651	0.000951648
962	-0.421776	-0.443628	0.00095093
963	-0.4343	-0.443619	0.000949992
964	-0.470441	-0.443646	0.000949414
965	-0.428933	-0.443631	0.000948553
966	-0.439383	-0.443627	0.000947581
967	-0.421905	-0.443604	0.000946867
968	-0.421697	-0.443582	0.000946159
969	-0.405224	-0.443542	0.000946011
970	-0.464393	-0.443564	0.00094528
971	-0.416718	-0.443536	0.00094471
972	-0.426757	-0.443519	0.000943896
973	-0.460574	-0.443536	0.000943089
974	-0.441686	-0.443534	0.000942122
975	-0.447996	-0.443539	0.000941167
976	-0.392124	-0.443486	0.000941676
977	-0.432311	-0.443475	0.000940782
978	-0.460525	-0.443492	0.000939981
979	-0.396054	-0.443444	0.000940269
980	-0.448431	-0.443449	0.000939323
981	-0.470776	-0.443477	0.000938779
982	-0.42088	-0.443454	0.000938105
983	-0.4645	-0.443475	0.000937395
984	-0.425209	-0.443457	0.000936626
985	-0.419685	-0.443432	0.000935986
986	-0.459829	-0.443449	0.000935184
987	-0.446647	-0.443452	0.000934243
988	-0.456548	-0.443466	0.000933391
989	-0.425462	-0.443447	0.000932625
990	-0.471958	-0.443476	0.000932127
991	-0.451838	-0.443485	0.000931225
992	-0.453948	-0.443495	0.000930346
993	-0.427968	-0.44348	0.00092954
994	-0.419279	-0.443455	0.000928924
995	-0.482358	-0.443494	0.000928813
996	-0.400483	-0.443451	0.000928884
997	-0.421416	-0.443429	0.000928215
998	-0.479495	-0.443465	0.000927988
999	-0.421507	-0.443443	0.000927319
1000	-0.444069	-0.443444	0.000926392
