BLOCK	ACTUAL_V	V_AVE	ERROR
817	5.57963	5.15263	0.136605
818	5.10416	5.15257	0.136438
819	4.20041	5.1514	0.136277
820	3.32823	5.14918	0.136129
821	4.91177	5.14889	0.135963
822	5.50268	5.14932	0.135798
823	4.89718	5.14902	0.135634
824	3.34745	5.14683	0.135487
825	3.89836	5.14532	0.135331
826	5.77094	5.14607	0.135169
827	5.72323	5.14677	0.135008
828	5.71253	5.14745	0.134846
829	5.39958	5.14776	0.134684
830	5.01444	5.1476	0.134522
831	4.97955	5.1474	0.13436
832	4.9711	5.14718	0.134199
833	3.94977	5.14575	0.134045
834	5.78779	5.14652	0.133887
835	5.3214	5.14673	0.133727
836	3.72108	5.14502	0.133578
837	5.37873	5.1453	0.133418
838	5.26456	5.14544	0.133259
839	5.6033	5.14599	0.133101
840	4.42304	5.14513	0.132946
841	4.42529	5.14427	0.13279
842	4.56172	5.14358	0.132635
843	5.51383	5.14402	0.132478
844	5.91123	5.14493	0.132324
845	5.88588	5.1458	0.13217
846	5.89731	5.14669	0.132017
847	8.21625	5.15032	0.131911
848	5.04296	5.15019	0.131756
849	4.21237	5.14909	0.131605
850	7.00386	5.15127	0.131468
851	3.95374	5.14986	0.131321
852	6.88824	5.1519	0.131183
853	4.73335	5.15141	0.13103
854	4.81224	5.15101	0.130877
855	4.42019	5.15016	0.130727
856	5.39707	5.15045	0.130575
857	4.9979	5.15027	0.130422
858	5.6844	5.15089	0.130272
859	5.72747	5.15156	0.130122
860	5.03783	5.15143	0.129971
861	5.02779	5.15129	0.12982
862	3.6321	5.14952	0.129681
863	4.56502	5.14885	0.129533
864	4.88738	5.14854	0.129383
865	5.59139	5.14906	0.129235
866	4.80085	5.14865	0.129086
867	4.34615	5.14773	0.12894
868	3.62102	5.14597	0.128804
869	4.19004	5.14487	0.12866
870	3.64341	5.14314	0.128524
871	5.35928	5.14339	0.128377
872	4.14915	5.14225	0.128235
873	4.77749	5.14183	0.128088
874	4.94545	5.14161	0.127942
875	5.58519	5.14212	0.127797
876	4.1599	5.14099	0.127656
877	4.38442	5.14013	0.127513
878	5.09814	5.14008	0.127368
879	3.33082	5.13803	0.12724
880	3.99815	5.13673	0.127102
881	4.1755	5.13564	0.126962
882	4.01972	5.13437	0.126824
883	5.89458	5.13523	0.126684
884	4.52502	5.13454	0.126542
885	3.96521	5.13322	0.126406
886	4.60822	5.13263	0.126265
887	3.90901	5.13125	0.12613
888	3.55695	5.12948	0.126001
889	4.81563	5.12913	0.125859
890	5.14063	5.12914	0.125718
891	4.47717	5.12841	0.125579
892	4.16197	5.12732	0.125443
893	4.93411	5.12711	0.125303
894	5.40805	5.12742	0.125163
895	5.16953	5.12747	0.125023
896	6.66637	5.12919	0.124895
897	3.95881	5.12788	0.124763
898	5.24447	5.12801	0.124624
899	4.45149	5.12726	0.124488
900	6.24868	5.1285	0.124355
901	4.92656	5.12828	0.124218
902	4.22395	5.12728	0.124084
903	6.22963	5.1285	0.123953
904	3.27266	5.12645	0.123832
905	5.33137	5.12667	0.123696
906	4.60232	5.12609	0.123561
907	5.57459	5.12659	0.123425
908	3.7968	5.12512	0.123298
909	4.43951	5.12437	0.123165
910	3.42095	5.1225	0.123044
911	6.85666	5.1244	0.122923
912	5.43762	5.12474	0.122789
913	4.8836	5.12448	0.122655
914	4.05271	5.12331	0.122526
915	5.88321	5.12414	0.122395
916	5.03913	5.12404	0.122262
917	5.49254	5.12445	0.122129
918	4.12774	5.12336	0.122001
919	4.04765	5.12219	0.121874
920	3.80268	5.12076	0.12175
921	5.51533	5.12118	0.121618
922	6.54292	5.12273	0.121496
923	6.21804	5.12391	0.12137
924	5.67716	5.12451	0.12124
925	4.24854	5.12356	0.121113
926	3.98219	5.12233	0.120988
927	5.22431	5.12244	0.120858
928	4.50163	5.12177	0.12073
929	4.26354	5.12085	0.120603
930	5.72072	5.12149	0.120475
931	5.38729	5.12178	0.120346
932	4.75314	5.12138	0.120218
933	4.38299	5.12059	0.120091
934	4.71881	5.12016	0.119964
935	4.35785	5.11935	0.119838
936	7.13405	5.1215	0.119729
937	6.77559	5.12327	0.119615
938	4.77843	5.1229	0.119488
939	3.68343	5.12136	0.11937
940	5.16395	5.12141	0.119243
941	4.61933	5.12088	0.119118
942	5.07801	5.12083	0.118991
943	5.97879	5.12174	0.118868
944	4.67261	5.12127	0.118744
945	3.83442	5.1199	0.118626
946	6.62582	5.1215	0.118511
947	7.48411	5.12399	0.118412
948	6.13813	5.12506	0.118292
949	3.92109	5.12379	0.118174
950	4.14959	5.12277	0.118054
951	6.47468	5.12419	0.117939
952	5.74864	5.12484	0.117817
953	6.39212	5.12617	0.1177
954	7.51022	5.12867	0.117604
955	5.17258	5.12872	0.11748
956	4.16546	5.12771	0.117362
957	4.6196	5.12718	0.11724
958	4.98288	5.12703	0.117118
959	6.26931	5.12822	0.117002
960	4.16249	5.12721	0.116885
961	4.65131	5.12672	0.116764
962	4.89075	5.12647	0.116643
963	4.78605	5.12612	0.116522
964	4.80774	5.12579	0.116402
965	5.52245	5.1262	0.116282
966	5.42442	5.12651	0.116162
967	5.30761	5.1267	0.116042
968	5.74141	5.12733	0.115924
969	5.8317	5.12806	0.115807
970	5.98485	5.12894	0.115691
971	4.99129	5.1288	0.115571
972	5.50746	5.12919	0.115453
973	4.91323	5.12897	0.115335
974	5.3058	5.12915	0.115217
975	3.89992	5.12789	0.115105
976	3.36073	5.12608	0.115002
977	3.79328	5.12471	0.114892
978	5.72729	5.12533	0.114776
979	6.01766	5.12624	0.114662
980	5.13823	5.12625	0.114545
981	4.90268	5.12603	0.114429
982	5.69128	5.1266	0.114314
983	5.88688	5.12737	0.1142
984	5.96374	5.12822	0.114087
985	4.98023	5.12807	0.113972
986	5.04017	5.12799	0.113856
987	4.89682	5.12775	0.113741
988	5.33753	5.12796	0.113626
989	3.67261	5.12649	0.113521
990	4.12112	5.12548	0.11341
991	5.67969	5.12604	0.113297
992	4.76425	5.12567	0.113184
993	4.07606	5.12461	0.113075
994	3.57062	5.12305	0.112972
995	5.35074	5.12328	0.112858
996	5.15579	5.12331	0.112745
997	5.09327	5.12328	0.112632
998	4.48993	5.12265	0.112521
999	4.19775	5.12172	0.112412
1000	3.47144	5.12007	0.112312
