BLOCK	ACTUAL_V	V_AVE	ERROR
823	1.45572	1.79291	0.157802
824	1.47301	1.79252	0.157611
825	0.969967	1.79152	0.157424
826	1.95989	1.79173	0.157233
827	1.16695	1.79097	0.157045
828	1.80172	1.79098	0.156855
829	1.61602	1.79077	0.156666
830	1.65313	1.79061	0.156477
831	1.57907	1.79035	0.156289
832	1.26	1.78971	0.156103
833	1.95919	1.78992	0.155915
834	1.37761	1.78942	0.155729
835	1.13225	1.78864	0.155545
836	1.87905	1.78874	0.155359
837	1.80481	1.78876	0.155173
838	1.16775	1.78802	0.15499
839	1.17993	1.7873	0.154807
840	2.58345	1.78825	0.154625
841	2.41305	1.78899	0.154443
842	1.67278	1.78885	0.15426
843	1.4852	1.78849	0.154077
844	2.11071	1.78887	0.153895
845	1.60716	1.78866	0.153713
846	1.56633	1.78839	0.153532
847	0.70436	1.78711	0.153356
848	0.982358	1.78617	0.153178
849	1.11258	1.78537	0.153
850	1.00894	1.78446	0.152822
851	3.98414	1.78704	0.152665
852	2.58102	1.78798	0.152488
853	1.22363	1.78731	0.152311
854	1.6757	1.78718	0.152133
855	1.2467	1.78655	0.151956
856	1.23573	1.78591	0.15178
857	1.21884	1.78525	0.151604
858	1.55626	1.78498	0.151428
859	2.19039	1.78545	0.151252
860	1.2441	1.78482	0.151078
861	1.35456	1.78432	0.150903
862	1.70164	1.78423	0.150728
863	1.49255	1.78389	0.150554
864	1.16314	1.78317	0.150381
865	1.26517	1.78257	0.150208
866	1.14515	1.78183	0.150037
867	1.37539	1.78137	0.149864
868	1.48548	1.78102	0.149692
869	1.77576	1.78102	0.14952
870	1.4095	1.78059	0.149349
871	1.52568	1.7803	0.149178
872	1.13753	1.77956	0.149008
873	1.27726	1.77899	0.148839
874	1.19693	1.77832	0.14867
875	2.15506	1.77875	0.148501
876	1.55731	1.7785	0.148331
877	1.16216	1.7778	0.148164
878	1.96438	1.77801	0.147995
879	1.35895	1.77753	0.147828
880	0.928659	1.77657	0.147663
881	1.14966	1.77586	0.147497
882	1.37299	1.7754	0.14733
883	1.75728	1.77538	0.147164
884	1.73907	1.77534	0.146997
885	1.77032	1.77533	0.146831
886	2.14275	1.77575	0.146666
887	1.78549	1.77576	0.1465
888	1.87925	1.77587	0.146336
889	1.58616	1.77566	0.146171
890	1.68238	1.77556	0.146007
891	1.54752	1.7753	0.145843
892	1.16788	1.77462	0.145681
893	1.53799	1.77435	0.145518
894	1.51409	1.77406	0.145356
895	2.23161	1.77457	0.145194
896	1.69928	1.77449	0.145032
897	1.42524	1.7741	0.144871
898	1.1809	1.77344	0.144711
899	1.42885	1.77306	0.144551
900	1.53737	1.77279	0.144391
901	1.39327	1.77237	0.144231
902	1.48081	1.77205	0.144071
903	1.1287	1.77134	0.143914
904	1.51688	1.77106	0.143755
905	1.29015	1.77052	0.143597
906	1.08106	1.76976	0.14344
907	1.17582	1.76911	0.143284
908	1.85591	1.7692	0.143126
909	2.12074	1.76959	0.142969
910	2.5765	1.77048	0.142815
911	1.35455	1.77002	0.142659
912	1.34239	1.76955	0.142503
913	1.15528	1.76888	0.142348
914	1.27586	1.76834	0.142194
915	1.35784	1.76789	0.142039
916	1.83817	1.76797	0.141884
917	1.21215	1.76736	0.141731
918	1.62382	1.76721	0.141576
919	2.11954	1.76759	0.141423
920	1.87489	1.76771	0.141269
921	2.03923	1.768	0.141116
922	1.7003	1.76793	0.140963
923	1.9026	1.76807	0.14081
924	1.4948	1.76778	0.140658
925	1.56022	1.76755	0.140506
926	1.69873	1.76748	0.140355
927	1.16155	1.76682	0.140205
928	0.827762	1.76581	0.140057
929	1.03715	1.76503	0.139909
930	1.4587	1.7647	0.139759
931	1.20375	1.7641	0.13961
932	1.10201	1.76339	0.139462
933	1.46834	1.76307	0.139313
934	1.08553	1.76234	0.139165
935	1.14195	1.76168	0.139018
936	1.50065	1.7614	0.13887
937	1.08138	1.76068	0.138724
938	1.5097	1.76041	0.138576
939	1.82368	1.76048	0.138428
940	1.41777	1.76011	0.138282
941	0.997724	1.7593	0.138137
942	1.16755	1.75867	0.137992
943	1.26956	1.75815	0.137847
944	1.98328	1.75839	0.137701
945	2.29413	1.75896	0.137556
946	1.42491	1.75861	0.137411
947	1.91163	1.75877	0.137266
948	0.964251	1.75793	0.137124
949	1.30818	1.75746	0.13698
950	1.45151	1.75713	0.136836
951	1.34564	1.7567	0.136693
952	1.95905	1.75691	0.13655
953	0.801527	1.75591	0.13641
954	1.0051	1.75512	0.13627
955	1.21063	1.75455	0.136128
956	1.09294	1.75386	0.135987
957	1.14393	1.75323	0.135847
958	1.40925	1.75287	0.135705
959	1.17043	1.75226	0.135565
960	1.54311	1.75204	0.135424
961	1.59389	1.75188	0.135283
962	1.81046	1.75194	0.135143
963	1.74612	1.75193	0.135003
964	2.12831	1.75232	0.134863
965	1.84062	1.75241	0.134723
966	1.31903	1.75196	0.134585
967	2.23167	1.75246	0.134446
968	1.76572	1.75247	0.134307
969	1.61962	1.75234	0.134169
970	2.09538	1.75269	0.134031
971	2.06509	1.75301	0.133893
972	1.34894	1.7526	0.133756
973	1.12748	1.75195	0.13362
974	1.68223	1.75188	0.133483
975	1.68629	1.75182	0.133346
976	1.74499	1.75181	0.13321
977	0.818407	1.75085	0.133077
978	1.37697	1.75047	0.132941
979	1.30457	1.75002	0.132806
980	2.61166	1.75089	0.132674
981	1.58581	1.75073	0.132539
982	1.25168	1.75022	0.132405
983	1.17079	1.74963	0.132271
984	1.54981	1.74943	0.132137
985	1.68709	1.74936	0.132003
986	1.52569	1.74914	0.131869
987	1.41294	1.74879	0.131736
988	1.73104	1.74878	0.131603
989	1.34511	1.74837	0.13147
990	1.29207	1.74791	0.131338
991	1.68486	1.74784	0.131206
992	1.19725	1.74729	0.131075
993	2.39318	1.74794	0.130944
994	1.40768	1.7476	0.130813
995	1.47307	1.74732	0.130682
996	1.14061	1.74671	0.130552
997	1.77517	1.74674	0.130421
998	2.25964	1.74725	0.130291
999	1.82088	1.74733	0.130161
1000	1.84467	1.74743	0.130031
